company_id,company_name,role,tagline,category,topic,pattern,difficulty,question_count,fit_strong,fit_borderline
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,Redux,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,And ask me to tell time complexities for both the codes and also any other optimised ways,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,what is promises and practical examples where we use,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,what is use of async and await what is it practical usecase explain with a real time example,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,OOP,what is event loop how it works and explain its background working process,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,explain Https methods what are those,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,explain about put and patch.,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,what are authentication types and explain it.,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,"How jwt,oauth works?",medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,Asked about 3 types of authentication,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,And how did await works in practical examples,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,Java,explain what is static key word in java and tell me in different use cases,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,where don't we use static in real time and where we use in real time with an example.,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,what is exception and what are the types,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,how we handle the exceptions is it good to handle why should we handle exceptions.,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,"Asked about try,catch,finally blocks",medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,How does try catch blocks works,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,explain about finally block,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,explain about throws excepts normal catch exception,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,when would we use throws and catch explain with actual implementation like real time example i.e it's usecase,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,Explain about status code 200 and 201 how it works,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,why don't we use callbacks instead of async await,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,Asked about promises states and what is promise,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,SQL,Have u worked with sql or nosql and if u work which type of sql u have worked on,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,how callstacks and callback queues work,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,Difference between shallow copy and deep copy,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,Given two strings one is main string and sub string count the occurrences of substring in main string,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,Given an array and a number,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,Asked me to find the at which index the number has been located if not located return -1,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,Explain the difference between headers and cookies,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,What are interceptors ?,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,HTML/CSS,Gave me a HTMl design and asked me to do it,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,SQL,Explain the different types of joins in SQL,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,React,Advantages and disadvantages of angular and react,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,HR,Introduction,"Gone through my resume and asked me about my projects , my contribution in projects.",medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,What kind of models do you use for AI integration,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,Where do you store when user wants to upload the document,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Communication,Clarity,How backend can communicate with frontend,medium,8,7,5.5
reva-solutions,Reva Solutions,Campus / Placement,71 real questions from past Reva Solutions interviews,Technical,General,What content type do you use to upload document,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,SQL,"How do you rate yourself in html,css,php, MySQL",medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,What do you know about the company,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,Why do you think the company will hire freshers,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,Are you okay with the work timings,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,Java,"SOPEONOW back(python,django)Front (html,css,java scrit)",medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,Difference between:,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,class based and function based views,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,join and concat in pandas,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,migrate and makemigration commands,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,Python,what is zip() in python,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,what are model forms in Django,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,How to delete duplicates in pandas,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,Explain about the admin interface in Django,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,"Difference between append,extend and insert",medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,Difference between class based components and function based components,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,what are difference between append vs extend vs insert?,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,Python,what is modal in python?,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,do you know panda's and numpy?,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,remove spaces in between in word not i string example str='he llo wor ld' o/p: hello world?,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,What are key up and key down events?,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,How can we remove empty spaces from a string,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,How can we find an integer.,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,What's the difference between pesuri classes and pesudi elements?,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,Difference pseudoClass position and pseudo element position,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,what is keyframes,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,keyupevents and keydown events,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,what is sub query,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,what is secret key,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,keyupevents and keydown event's,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,Difference pseudoClass position and pseudo element,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,What are the key frames,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,What are Models ?,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,What is constructer,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,Difference between pseudo elements and pseudo classes ?,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,How to remove space in js..?,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,HTML/CSS,What are custom attributes in html .?,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,What is json.parse()...?,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,What is ajax,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,Difference between pseudo classes and elements,medium,8,7,5.5
sai-shruthi-haridasu,Sai Shruthi Haridasu,Campus / Placement,40 real questions from past Sai Shruthi Haridasu interviews,Technical,General,What is the difference between remove and empty,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,General,Print an empty statement wing.,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,General,Create an inncu function and pass,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,General,2 number dynamically and get,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,General,this sum.,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,General,Explain / Elaborale your projects,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,HR,Introduction,Why we will hire you,easy,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,General,Why are you deciding to take this opportunity as you know this is free internship,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,General,Explain your projects.,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,General,What is hyperparameter,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,General,"What is authentication,and authorisation",medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,Java,How you can call dynamically using javascript,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,HTML/CSS,What are the parameters of css,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,Python,What is the disadvantage of python,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,Python,Reverse the python,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,General,Write the function and add it and delete it and call it before the function,medium,8,7,5.5
scooter-ai,Scooter.ai,Campus / Placement,16 real questions from past Scooter.ai interviews,Technical,General,"And asked about somewhat DSA like array,list, and what is DSA",medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,Difference between pseudo class and pseudo element position,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,Git,Take floating point convert to single digit number,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,questions on Django,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,"diff b/w var,let,const",medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,Difference between list comprehension and dictionary comprehension,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,lambda function,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,pseudo classes and elements,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,how do you remove empty space in a string,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,objects keys fetching,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,question from pandas,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,unique key and primary key difference,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,validation in django,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,background attachments,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,zip method,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,Diff between list comprehension and dictionary comprehension,medium,8,7,5.5
shiva,Shiva,Campus / Placement,16 real questions from past Shiva interviews,Technical,General,Difference pseudo class position and pseudo element position,medium,8,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Self intro,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,What is media query .,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,What is min-width and max-width.and change layout at 1200px in the task,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,HTML/CSS,"What is css combinatiors,what are the types,what is general sibling",medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Write syntax for general sibling,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Changing in code like content position and image positions should change ~ answer row-reverse,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Define Display inline and Display block,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,And Change only some elements color in nav bar using Pseudo elements,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Changing particular list items colors in the nav bar,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Difference between block and inline,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Difference between class and id,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Why you use flex in assessment,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,What is input element why we use it,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,What are the attributes we use in img tag,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Explain media queries,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Difference between pseudo classes and pseudo elements,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Difference between visibility non and display hidden.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,What are pseudo elements and classes.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Difference between block and inline.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,What is meta tag.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,What are attributes used in img tag.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Changing particular items color in navbar,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Hover a element it can rotate 90deg.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,responsive change text colour and container inside the text colour,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Rotate 90 degree on the image,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Changes in nav bar 5. Display none and visibility,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,What is flex layout,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Why this boiler plate approch,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,code explanation,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Is this assignment tricky ? Where you faced tricky to write the code,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,changes in navbar,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,psudo elements and classes,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,semantic tags,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,HTML/CSS,what are attributes in html,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,"create a ul,li elements (changes in the list for a perticular item )",medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,hover background colour,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,navbar elements colour change,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,adding content using psudo elements,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,"difference b/w maxwidth,minwidth",medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,self introduction,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Difference b/w flex-grow and flex-shrink,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Difference b/w absolute and relative positions,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,HTML/CSS,positions in css,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Given one qn on chatboard and ask me give color,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,How to debug response in a webpage.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,what is selectors,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,which type of selector is best,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Changing particular item in navbar,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,what is z-index,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Difference b/w felx and grid,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,"ul,li elements in the list for a perticular item add color",medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,visibility none and display hidden.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Dom,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,relative and absolute,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,changes in task,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Self intro and chages in the task,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,HR,Introduction,About resume,easy,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Give some code and do changes,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,HTML/CSS,They have given me the classname so based on that I need to right html code,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,In the second section image first then the content like row-reverse,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,In 3rd section hover an image to 90 degree,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Difference Thank you for your support throughout this time.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,In 900 to 1200px should change the background and text color of the content,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,"Whenever I had questions or needed clarification, you were always patient and helpful. and visibility:hidden",medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Hover the elements in the nav bar which are in even places without changing the classnames.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,move the particular element in the nav bar to the first,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Hover the image to 90 degrees,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,difference between visibility: hidden and display:none,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,swap the items in the first section like content to the right and image to the left .,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,nav bar change elements,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,sematic tags,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,swap items in the page,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Rotate images,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,what is section,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,⁠Some specific changes to the navbar links,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,HTML/CSS,⁠What are pseudo classes and objects in CSS - was asked to make alternate links to different colored text.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,⁠What is display flex. What is order property and use of it in display flex.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,⁠Change the layout in the hero section to a reverse flow (first image then text content),medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,HTML/CSS,⁠Gave some nested ul and li HTML tags and asked on how to select a particular element from the structure,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,⁠Make the image rotate on hover,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,HTML/CSS,⁠Gave some CSS Ruleset and asked to write the corresponding HTML structure that the rule.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,⁠⁠Do you know about responsiveness?,medium,11,7,5.5
